id,name,rank,media,episodes,season,members,score
4477,Nodame Cantabile: Paris-hen,308,TV,11,Oct2008-Dec2008,102193,8.19
23623,Non Non Biyori Repeat,309,TV,12,Jul2015-Sep2015,127560,8.19
440,Shoujo Kakumei Utena,310,TV,39,Apr1997-Dec1997,142031,8.19
35838,Shoujo Shuumatsu Ryokou,311,TV,12,Oct2017-Dec2017,199806,8.19
6547,Angel Beats!,312,TV,13,Apr2010-Jun2010,1407834,8.19
32005,Detective Conan Movie 20: The Darkest Nightmare,313,Movie,1,Apr2016-Apr2016,24720,8.19
813,Dragon Ball Z,314,TV,291,Apr1989-Jan1996,777626,8.19
39198,Kanata no Astra,315,TV,12,Jul2019-Sep2019,150304,8.19
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,316,Movie,1,Jul2012-Jul2012,19680,8.19
1453,Maison Ikkoku,317,TV,96,Mar1986-Mar1988,45654,8.19
6336,Mobile Suit Gundam Unicorn,318,OVA,7,Mar2010-Jun2014,71331,8.19
235,Detective Conan,319,TV,null,Jan1996-,222543,8.18
37520,Dororo,320,TV,24,Jan2019-Jun2019,529165,8.18
239,Gankutsuou,321,TV,24,Oct2004-Mar2005,177398,8.18
3701,Kaiba,322,TV,12,Apr2008-Jul2008,103484,8.18
25681,Kamisama Hajimemashita◎,323,TV,12,Jan2015-Mar2015,213361,8.18
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,324,ONA,6,Dec2019-Dec2019,69609,8.18
1827,Seirei no Moribito,325,TV,26,Apr2007-Sep2007,166751,8.18
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,326,TV,12,Apr2018-Jun2018,387394,8.17
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,327,Movie,1,Sep2008-Sep2008,121266,8.17
3901,Baccano! Specials,328,Special,3,Feb2008-May2008,144049,8.17
39195,Beastars,329,TV,12,Oct2019-Dec2019,312062,8.17
38408,Boku no Hero Academia 4th Season,330,TV,25,Oct2019-Apr2020,676138,8.17
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,331,Movie,1,Jan2018-Jan2018,126532,8.17
6467,Detective Conan Movie 14: The Lost Ship in the Sky,332,Movie,1,Apr2010-Apr2010,38668,8.17
39570,High Score Girl II,333,TV,9,Oct2019-Dec2019,63675,8.17
18,Initial D Fourth Stage,334,TV,24,Apr2004-Feb2006,101446,8.17
14719,JoJo no Kimyou na Bouken (TV),335,TV,26,Oct2012-Apr2013,767966,8.17
22145,Kuroshitsuji: Book of Circus,336,TV,10,Jul2014-Sep2014,259200,8.17
35857,Lupin III: Part 5,337,TV,24,Apr2018-Sep2018,25145,8.17
47,Akira,338,Movie,1,Jul1988-Jul1988,480727,8.16
38003,Bungou Stray Dogs 3rd Season,339,TV,12,Apr2019-Jun2019,216886,8.16
232,Cardcaptor Sakura,340,TV,70,Apr1998-Mar2000,308309,8.16
1364,Detective Conan Movie 05: Countdown to Heaven,341,Movie,1,Apr2001-Apr2001,44168,8.16
3702,Detroit Metal City,342,OVA,12,Aug2008-Oct2008,166959,8.16
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,343,TV,24,Apr2014-Sep2014,545129,8.16
30831,Kono Subarashii Sekai ni Shukufuku wo!,344,TV,10,Jan2016-Mar2016,1066853,8.16
23317,Kuroshitsuji: Book of Murder,345,OVA,2,Jan2015-Feb2015,161362,8.16
1430,Lupin III: Cagliostro no Shiro,346,Movie,1,Dec1979-Dec1979,72765,8.16
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,347,OVA,3,Sep2016-Sep2017,203308,8.16
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,348,Special,1,Aug2012-Aug2012,47200,8.16
721,Princess Tutu,349,TV,38,Aug2002-May2003,120368,8.16
35848,Promare,350,Movie,1,May2019-May2019,126405,8.16
4722,Skip Beat!,351,TV,25,Oct2008-Mar2009,204497,8.16
34076,Uchouten Kazoku 2,352,TV,12,Apr2017-Jun2017,47595,8.16
28025,Tsukimonogatari,353,TV,4,Dec2014-Dec2014,278858,8.15
3371,Ginga Eiyuu Densetsu Gaiden,354,OVA,24,Feb1998-Sep1998,16840,8.15
37989,Golden Kamuy 2nd Season,355,TV,12,Oct2018-Dec2018,79562,8.15
12189,Hyouka,356,TV,22,Apr2012-Sep2012,800354,8.15
7791,K-On!!,357,TV,26,Apr2010-Sep2010,447726,8.15
16662,Kaze Tachinu,358,Movie,1,Jul2013-Jul2013,179016,8.15
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,359,Special,1,Sep2006-Sep2006,82295,8.15
2581,Mobile Suit Gundam 00,360,TV,25,Oct2007-Mar2008,173906,8.15
1735,Naruto: Shippuuden,361,TV,500,Feb2007-Mar2017,1262198,8.15
24833,Ansatsu Kyoushitsu,362,TV,22,Jan2015-Jun2015,1019032,8.14
2025,Darker than Black: Kuro no Keiyakusha,363,TV,25,Apr2007-Sep2007,705628,8.14
18689,Diamond no Ace,364,TV,75,Oct2013-Mar2015,161448,8.14
38668,Dorohedoro,365,TV,12,Jan2020-Mar2020,166395,8.14
8129,Kuragehime,366,TV,11,Oct2010-Dec2010,170021,8.14
31051,Kuroko no Basket: Saikou no Present Desu,367,Special,1,Dec2015-Dec2015,61484,8.14
21557,Omoide no Marnie,368,Movie,1,Jul2014-Jul2014,159900,8.14
1559,Shijou Saikyou no Deshi Kenichi,369,TV,50,Oct2006-Sep2007,223848,8.14
4938,Tsubasa: Shunraiki,370,OVA,2,Mar2009-May2009,53027,8.14
24277,Yowamushi Pedal: Grande Road,371,TV,24,Oct2014-Mar2015,97371,8.14
23283,Zankyou no Terror,372,TV,11,Jul2014-Sep2014,727862,8.14
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,373,OVA,13,Feb2011-Jul2011,54541,8.13
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,374,Movie,1,Dec2019-Dec2019,164345,8.13
1367,Detective Conan Movie 08: Magician of the Silver Sky,375,Movie,1,Apr2004-Apr2004,39596,8.13
36946,Dragon Ball Super Movie: Broly,376,Movie,1,Dec2018-Dec2018,153903,8.13
27821,Fate/stay night: Unlimited Blade Works Prologue,377,Special,1,Oct2014-Oct2014,216017,8.13
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,378,Movie,1,Dec1993-Dec1993,23817,8.13
186,Initial D Second Stage,379,TV,13,Oct1999-Jan2000,116118,8.13
18679,Kill la Kill,380,TV,24,Oct2013-Mar2014,1123758,8.13
16067,Nagi no Asu kara,381,TV,26,Oct2013-Apr2014,422408,8.13
27833,Durarara!!x2 Ketsu,382,TV,12,Jan2016-Mar2016,266818,8.12
16918,Gin no Saji,383,TV,11,Jul2013-Sep2013,212334,8.12
8425,Gosick,384,TV,24,Jan2011-Jul2011,397226,8.12
12069,Hajime no Ippo: Boxer no Kobushi,385,Special,1,Mar2003-Mar2003,35881,8.12
135,Hikaru no Go,386,TV,75,Oct2001-Mar2003,103930,8.12
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,387,Music,1,Dec2003-Dec2003,53066,8.12
16782,Kotonoha no Niwa,388,Movie,1,May2013-May2013,493234,8.12
35062,Mahoutsukai no Yome,389,TV,24,Oct2017-Mar2018,547732,8.12
3927,Mobile Suit Gundam 00 Second Season,390,TV,25,Oct2008-Mar2009,120362,8.12
5681,Summer Wars,391,Movie,1,Aug2009-Aug2009,394555,8.12
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,392,OVA,1,Oct2016-Oct2016,145449,8.12
2164,Dennou Coil,393,TV,26,May2007-Dec2007,115928,8.11
21419,Detective Conan Movie 18: The Sniper from Another Dimension,394,Movie,1,Apr2014-Apr2014,27883,8.11
35111,Haikyuu!! Movie 4: Concept no Tatakai,395,Movie,1,Sep2017-Sep2017,28704,8.11
16706,Kami nomi zo Shiru Sekai: Megami-hen,396,TV,12,Jul2013-Sep2013,251725,8.11
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,397,Special,1,Sep2005-Sep2005,33373,8.11
31658,Kuroko no Basket Movie 4: Last Game,398,Movie,1,Mar2017-Mar2017,142057,8.11
30370,Akatsuki no Yona OVA,399,OVA,3,Sep2015-Dec2016,83924,8.1
2167,Clannad,400,TV,23,Oct2007-Mar2008,985006,8.1
1506,Detective Conan Movie 10: Requiem of the Detectives,401,Movie,1,Apr2006-Apr2006,38928,8.1
3167,Eve no Jikan,402,ONA,6,Aug2008-Sep2009,145386,8.1
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,403,Special,1,Apr2015-Apr2015,27081,8.1
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,404,Special,1,Nov2015-Nov2015,21686,8.1
1974,Glass no Kamen (2005),405,TV,51,Apr2005-Mar2006,28739,8.1
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,406,OVA,2,Nov2013-Nov2013,10384,8.1
38422,High Score Girl: Extra Stage,407,OVA,3,Mar2019-Mar2019,42544,8.1
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",408,OVA,1,Dec2016-Dec2016,35447,8.1
237,Koukyoushihen Eureka Seven,409,TV,50,Apr2005-Apr2006,362247,8.1
14513,Magi: The Labyrinth of Magic,410,TV,25,Oct2012-Mar2013,683644,8.1
302,Mirai Shounen Conan,411,TV,26,Apr1978-Oct1978,32640,8.1
2150,Tanoshii Muumin Ikka,412,TV,78,Apr1990-Oct1991,16032,8.1
5365,Tsumiki no Ie,413,Movie,1,Jun2008-Jun2008,72641,8.1
1914,Saiunkoku Monogatari 2nd Season,414,TV,39,Apr2007-Mar2008,32943,8.09
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,415,Movie,1,Apr2016-Apr2016,7295,8.09
37430,Tensei shitara Slime Datta Ken,416,TV,24,Oct2018-Mar2019,574297,8.09
4918,xxxHOLiC Shunmuki,417,OVA,2,Feb2009-Jun2009,56183,8.09
1382,Yuusha-Ou GaoGaiGar Final,418,OVA,8,Jan2000-Mar2003,7435,8.09
27663,Baby Steps 2nd Season,419,TV,25,Apr2015-Sep2015,70403,8.09
37822,Douluo Dalu: Jingying Sai,420,ONA,52,Dec2018-Nov2019,7433,8.09
2759,Evangelion: 1.0 You Are (Not) Alone,421,Movie,1,Sep2007-Sep2007,329029,8.09
72,Full Metal Panic? Fumoffu,422,TV,12,Aug2003-Oct2003,242647,8.09
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,423,Special,1,Sep2005-Sep2005,42481,8.09
15059,Initial D Fifth Stage,424,TV,14,Nov2012-May2013,77733,8.09
7054,Kaichou wa Maid-sama!,425,TV,26,Apr2010-Sep2010,749733,8.09
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,426,Movie,1,Feb2008-Feb2008,168620,8.09
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,427,OVA,1,Jul2017-Jul2017,194231,8.09
25013,Akatsuki no Yona,428,TV,24,Oct2014-Mar2015,512239,8.08
37870,BanG Dream! 3rd Season,429,TV,13,Jan2020-Apr2020,16067,8.08
7465,Eve no Jikan (Movie),430,Movie,1,Mar2010-Mar2010,101417,8.08
16,Hachimitsu to Clover,431,TV,24,Apr2005-Sep2005,199767,8.08
12031,Kingdom,432,TV,38,Jun2012-Feb2013,119455,8.08
2034,Lovely★Complex,433,TV,24,Apr2007-Sep2007,392924,8.08
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,434,OVA,13,Nov2002-Jul2003,41839,8.08
6211,Tokyo Magnitude 8.0,435,TV,11,Jul2009-Sep2009,213653,8.08
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,436,TV,13,Apr2013-Jun2013,819258,8.08
1943,Paprika,437,Movie,1,Nov2006-Nov2006,324638,8.07
12477,Sakasama no Patema,438,Movie,1,Nov2013-Nov2013,198339,8.07
21469,Stand By Me Doraemon,439,Movie,1,Aug2014-Aug2014,21488,8.07
16049,Toaru Kagaku no Railgun S,440,TV,24,Apr2013-Sep2013,258696,8.07
889,Black Lagoon,441,TV,12,Apr2006-Jun2006,619319,8.07
4901,Black Lagoon: Roberta's Blood Trail,442,OVA,5,Jun2010-Jun2011,188041,8.07
34440,Code Geass: Hangyaku no Lelouch III - Oudou,443,Movie,1,May2018-May2018,53518,8.07
1482,D.Gray-man,444,TV,103,Oct2006-Sep2008,531782,8.07
3665,Ginga Eiyuu Densetsu Gaiden (1999),445,OVA,28,Dec1999-Jun2001,14598,8.07
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,446,Movie,4,Oct2019-Oct2019,12276,8.07
10643,Gintama: Dai Hanseikai,447,Special,1,Mar2010-Mar2010,26148,8.07
35110,Haikyuu!! Movie 3: Sainou to Sense,448,Movie,1,Sep2017-Sep2017,30706,8.07
153,Juuni Kokuki,449,TV,45,Apr2002-Aug2003,106383,8.07
851,Kyou kara Ore wa!!,450,OVA,10,Dec1992-Dec1997,20160,8.07
1471,City Hunter 2,451,TV,63,Apr1988-Jul1989,16541,8.06
781,Detective Conan Movie 03: The Last Wizard of the Century,452,Movie,1,Apr1999-Apr1999,46205,8.06
1363,Detective Conan Movie 04: Captured in Her Eyes,453,Movie,1,Apr2000-Apr2000,43696,8.06
4789,ef: A Tale of Melodies.,454,TV,12,Oct2008-Dec2008,140917,8.06
38081,Girls & Panzer: Saishuushou Part 2,455,Movie,1,Jun2019-Jun2019,14340,8.06
40716,Kakushigoto (TV),456,TV,12,Apr2020-Jun2020,145527,8.06
33206,Kobayashi-san Chi no Maid Dragon,457,TV,13,Jan2017-Apr2017,646861,8.06
37514,Made in Abyss Movie 1: Tabidachi no Yoake,458,Movie,1,Jan2019-Jan2019,46908,8.06
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,459,TV,13,Apr2019-Aug2019,8267,8.06
30015,ReLIFE,460,TV,13,Jul2016-Sep2016,618926,8.06
25879,Working!!!,461,TV,13,Jul2015-Sep2015,177009,8.06
7720,Ookiku Furikabutte: Natsu no Taikai-hen,462,TV,13,Apr2010-Jun2010,34460,8.05
846,School Rumble Ni Gakki,463,TV,26,Apr2006-Sep2006,128222,8.05
535,Slayers Next,464,TV,26,Apr1996-Sep1996,56445,8.05
9963,Detective Conan Movie 15: Quarter of Silence,465,Movie,1,Apr2011-Apr2011,32398,8.05
23199,Durarara!!x2 Shou,466,TV,12,Jan2015-Mar2015,354097,8.05
6421,Fullmetal Alchemist: Brotherhood Specials,467,Special,4,Aug2009-Aug2010,117144,8.05
589,Ginga Nagareboshi Gin,468,TV,21,Apr1986-Aug1986,19075,8.05
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,469,TV,14,Oct2019-Dec2019,115803,8.05
14713,Kamisama Hajimemashita,470,TV,13,Oct2012-Dec2012,377754,8.05
1486,Kodomo no Omocha (TV),471,TV,102,Apr1996-Mar1998,44557,8.05
2563,Aria the OVA: Arietta,472,OVA,1,Sep2007-Sep2007,29526,8.04
14807,Kara no Kyoukai: Mirai Fukuin,473,Movie,1,Sep2013-Sep2013,77737,8.04
6045,Kimi ni Todoke,474,TV,25,Oct2009-Mar2010,574776,8.04
9656,Kimi ni Todoke 2nd Season,475,TV,12,Jan2011-Mar2011,299227,8.04
16001,Kokoro Connect: Michi Random,476,Special,4,Nov2012-Dec2012,189998,8.04
81,Mobile Suit Gundam: The 08th MS Team,477,OVA,12,Jan1996-Jul1999,58058,8.04
20507,Noragami,478,TV,12,Jan2014-Mar2014,1317595,8.04
31174,Osomatsu-san,479,TV,25,Oct2015-Mar2016,128347,8.04
1023,Wolf's Rain OVA,480,OVA,4,Jan2004-Feb2004,52244,8.04
32615,Youjo Senki,481,TV,12,Jan2017-Mar2017,512170,8.04
9204,Omae Umasou da na,482,Movie,1,Oct2010-Oct2010,13017,8.03
8740,One Piece Film: Strong World Episode 0,483,OVA,1,Apr2010-Apr2010,59076,8.03
5682,Phantom: Requiem for the Phantom,484,TV,26,Apr2009-Sep2009,252013,8.03
11123,Sekaiichi Hatsukoi 2,485,TV,12,Oct2011-Dec2011,115745,8.03
4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,486,OVA,7,Apr2008-Jan2009,29553,8.03
1065,Touch,487,TV,101,Mar1985-Mar1987,24867,8.03
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,488,Movie,1,Jul2017-Jul2017,10474,8.03
31173,Akagami no Shirayuki-hime 2nd Season,489,TV,12,Jan2016-Mar2016,213961,8.03
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,490,Special,1,Jun2008-Jun2008,17181,8.03
223,Dragon Ball,491,TV,153,Feb1986-Apr1989,642663,8.03
27831,Durarara!!x2 Ten,492,TV,12,Jul2015-Sep2015,280166,8.03
227,FLCL,493,OVA,6,Apr2000-Mar2001,547214,8.03
2004,Hanada Shounen-shi,494,TV,25,Oct2002-Mar2003,10921,8.03
4672,Koukaku Kidoutai 2.0,495,Movie,1,Jul2008-Jul2008,75112,8.03
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,496,Special,1,Jan2006-Jan2006,24404,8.03
5029,Major Movie: Yuujou no Winning Shot,497,Movie,1,Dec2008-Dec2008,15968,8.03
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",498,Special,1,Jul2008-Jul2008,238618,8.02
23289,Gekkan Shoujo Nozaki-kun,499,TV,12,Jul2014-Sep2014,593273,8.02
268,Golden Boy,500,OVA,6,Oct1995-Jun1996,220865,8.02
1530,Kanon (2006),501,TV,24,Oct2006-Mar2007,221412,8.02
28725,Kokoro ga Sakebitagatterunda.,502,Movie,1,Sep2015-Sep2015,205337,8.02
17265,Log Horizon,503,TV,25,Oct2013-Mar2014,780113,8.02
31251,Mobile Suit Gundam: Iron-Blooded Orphans,504,TV,25,Oct2015-Mar2016,147082,8.02
10049,Nurarihyon no Mago: Sennen Makyou,505,TV,24,Jul2011-Dec2011,126126,8.02
31149,Persona 3 the Movie 4: Winter of Rebirth,506,Movie,1,Jan2016-Jan2016,44354,8.02
33926,Quanzhi Gaoshou,507,ONA,12,Apr2017-Jun2017,243440,8.02
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,508,OVA,13,Jun2009-Apr2010,77314,8.02
339,Serial Experiments Lain,509,TV,13,Jul1998-Sep1998,417164,8.02
21647,Tamako Love Story,510,Movie,1,Apr2014-Apr2014,207367,8.02
861,xxxHOLiC,511,TV,24,Apr2006-Sep2006,232132,8.02
18179,Yowamushi Pedal,512,TV,38,Oct2013-Jul2014,165957,8.02
14075,Zetsuen no Tempest,513,TV,24,Oct2012-Mar2013,447398,8.02
35790,Tate no Yuusha no Nariagari,514,TV,25,Jan2019-Jun2019,705637,8.01
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,515,Movie,1,Aug2013-Aug2013,192748,8.01
37435,Carole & Tuesday,516,TV,24,Apr2019-Oct2019,190106,8.01
34437,Code Geass: Fukkatsu no Lelouch,517,Movie,1,Feb2019-Feb2019,181882,8.01
21855,Hanamonogatari,518,TV,5,Aug2014-Aug2014,287367,8.01
27989,Hibike! Euphonium,519,TV,13,Apr2015-Jul2015,293002,8.01
23755,Nanatsu no Taizai,520,TV,24,Oct2014-Mar2015,1157788,8.01
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,521,Movie,1,Aug2017-Aug2017,56767,8.0
33970,Girls & Panzer: Saishuushou Part 1,522,Movie,1,Dec2017-Dec2017,26412,8.0
387,Haibane Renmei,523,TV,13,Oct2002-Dec2002,194163,8.0
967,Hokuto no Ken,524,TV,109,Oct1984-Mar1987,89002,8.0
11739,Kimi to Boku. 2,525,TV,13,Apr2012-Jun2012,68097,8.0
5678,Kobato.,526,TV,24,Oct2009-Mar2010,131443,8.0
416,Kurenai no Buta,527,Movie,1,Jul1992-Jul1992,146867,8.0
77,Mahou Shoujo Lyrical Nanoha A's,528,TV,13,Oct2005-Dec2005,54973,8.0
15689,Nekomonogatari: Kuro,529,TV,4,Dec2012-Dec2012,374557,8.0
37675,Overlord III,530,TV,13,Jul2018-Oct2018,447338,8.0
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,531,OVA,2,Dec2001-Dec2001,67783,8.0
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,532,Movie,1,Mar2014-Mar2014,46075,8.0
11113,Usagi Drop Specials,533,Special,4,Oct2011-Jan2012,56627,8.0
31490,One Piece Film: Gold,534,Movie,1,Jul2016-Jul2016,101721,7.99
28297,Ore Monogatari!!,535,TV,24,Apr2015-Sep2015,422388,7.99
29803,Overlord,536,TV,13,Jul2015-Sep2015,886371,7.99
8063,Sekaiichi Hatsukoi OVA,537,OVA,2,Mar2011-Sep2011,54945,7.99
2154,Tekkon Kinkreet,538,Movie,1,Dec2006-Dec2006,80124,7.99
4106,Trigun: Badlands Rumble,539,Movie,1,Apr2010-Apr2010,105045,7.99
66,Azumanga Daioh,540,TV,26,Apr2002-Oct2002,247092,7.99
7338,Darker than Black: Kuro no Keiyakusha Gaiden,541,Special,4,Jan2010-Jul2010,207602,7.99
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,542,TV,21,Oct2019-Mar2020,127872,7.99
2952,Final Fantasy VII: Advent Children Complete,543,OVA,1,Apr2009-Apr2009,109997,7.99
645,Hikaru no Go: Hokuto Hai e no Michi,544,Special,1,Jan2004-Jan2004,19545,7.99
9996,Hyouge Mono,545,TV,39,Apr2011-Jan2012,20126,7.99
18661,Kamisama Hajimemashita OVA,546,OVA,2,Aug2013-Aug2013,79068,7.99
2076,Kindaichi Shounen no Jikenbo,547,TV,148,Apr1997-Sep2000,19297,7.99
10721,Mawaru Penguindrum,548,TV,24,Jul2011-Dec2011,235321,7.99
34577,Nanatsu no Taizai: Imashime no Fukkatsu,549,TV,24,Jan2018-Jun2018,602436,7.99
26213,Free!: Eternal Summer - Kindan no All Hard!,550,Special,1,Mar2015-Mar2015,67176,7.98
73,Full Metal Panic! The Second Raid,551,TV,13,Jul2005-Oct2005,217779,7.98
122,Full Moon wo Sagashite,552,TV,52,Apr2002-Mar2003,85452,7.98
934,Higurashi no Naku Koro ni,553,TV,26,Apr2006-Sep2006,576849,7.98
10080,Kami nomi zo Shiru Sekai II,554,TV,12,Apr2011-Jun2011,303401,7.98
7711,Karigurashi no Arrietty,555,Movie,1,Jul2010-Jul2010,199052,7.98
6774,Kuuchuu Buranko,556,TV,11,Oct2009-Dec2009,68938,7.98
24997,Love Live! The School Idol Movie,557,Movie,1,Jun2015-Jun2015,92584,7.98
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,558,OVA,1,Feb2013-Feb2013,17720,7.98
31098,Ushio to Tora (TV) 2nd Season,559,TV,13,Apr2016-Jun2016,94968,7.98
35968,Wotaku ni Koi wa Muzukashii,560,TV,11,Apr2018-Jun2018,393612,7.98
17549,Non Non Biyori,561,TV,12,Oct2013-Dec2013,262332,7.97
2159,Ookiku Furikabutte,562,TV,25,Apr2007-Sep2007,77266,7.97
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,563,OVA,13,Mar2006-Mar2007,36417,7.97
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,564,OVA,6,Jun2007-Jan2008,30090,7.97
9941,Tiger & Bunny,565,TV,25,Apr2011-Sep2011,173097,7.97
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,566,Movie,1,Aug2005-Aug2005,53950,7.97
30279,Yuru Yuri San☆Hai!,567,TV,12,Oct2015-Dec2015,91237,7.97
29893,Aria the Avvenire,568,Special,3,Sep2015-Sep2015,19103,7.97
34438,Code Geass: Hangyaku no Lelouch I - Koudou,569,Movie,1,Oct2017-Oct2017,58867,7.97
2924,ef: A Tale of Memories.,570,TV,12,Oct2007-Dec2007,211222,7.97
15,Eyeshield 21,571,TV,145,Apr2005-Mar2008,137321,7.97
3907,Ginga Sengoku Gunyuuden Rai,572,TV,52,Apr1994-Mar1995,10673,7.97
9289,Hanasaku Iroha,573,TV,26,Apr2011-Sep2011,244475,7.97
36963,IDOLiSH7 Vibrato,574,ONA,8,Feb2018-Mar2019,7257,7.97
7222,Macross F Movie 2: Sayonara no Tsubasa,575,Movie,1,Feb2011-Feb2011,22915,7.97
1089,Macross: Do You Remember Love?,576,Movie,1,Jul1984-Jul1984,33753,7.97
31741,Magi: Sinbad no Bouken (TV),577,TV,13,Apr2016-Jul2016,286676,7.97
31339,Drifters,578,TV,12,Oct2016-Dec2016,366460,7.96
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,579,Movie,1,Feb1988-Feb1988,27962,7.96
427,Kaleido Star,580,TV,51,Apr2003-Mar2004,64905,7.96
33489,Little Witch Academia (TV),581,TV,25,Jan2017-Jun2017,401310,7.96
36563,Megalo Box,582,TV,13,Apr2018-Jun2018,293669,7.96
957,Saiunkoku Monogatari,583,TV,39,Apr2006-Feb2007,75250,7.96
24,School Rumble,584,TV,26,Oct2004-Mar2005,258824,7.96
28,Yakitate!! Japan,585,TV,69,Oct2004-Mar2006,75597,7.96
30885,Noragami Aragoto OVA,586,OVA,2,Nov2015-Mar2016,167024,7.95
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,587,Special,1,Aug2014-Aug2014,58381,7.95
27775,Plastic Memories,588,TV,13,Apr2015-Jun2015,545576,7.95
11813,Shijou Saikyou no Deshi Kenichi OVA,589,OVA,11,Mar2012-May2014,43941,7.95
12815,Shirokuma Cafe,590,TV,50,Apr2012-Mar2013,70488,7.95
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,591,TV,26,Oct2005-Mar2006,76534,7.95
32995,Yuri!!! on Ice,592,TV,12,Oct2016-Dec2016,467516,7.95
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,593,Movie,1,Jun2012-Jun2012,136827,7.95
6438,Detective Conan OVA 09: The Stranger in 10 Years...,594,OVA,1,Jun2009-Jun2009,16034,7.95
42497,Douluo Dalu: Qian Hua Xi Jin,595,ONA,13,Feb2020-May2020,764,7.95
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,596,Movie,4,Sep2019-Sep2019,15266,7.95
29093,Grisaia no Meikyuu: Caprice no Mayu 0,597,Special,1,Apr2015-Apr2015,159870,7.95
21877,High Score Girl,598,TV,12,Jul2018-Sep2018,138615,7.95
40046,Id:Invaded,599,TV,13,Jan2020-Mar2020,154756,7.95
2829,Ie Naki Ko Remy,600,TV,23,Sep1996-Mar1997,14107,7.95
1594,Jigoku Shoujo Futakomori,601,TV,26,Oct2006-Apr2007,124750,7.95
13331,Jormungand: Perfect Order,602,TV,12,Oct2012-Dec2012,139886,7.95
1088,Macross,603,TV,36,Oct1982-Jun1983,76785,7.95
9513,Beelzebub,604,TV,60,Jan2011-Mar2012,418569,7.94
1470,City Hunter,605,TV,51,Apr1987-Mar1988,45251,7.94
14353,Death Billiards,606,Movie,1,Mar2013-Mar2013,176753,7.94
29755,Haikyuu!! Movie 1: Owari to Hajimari,607,Movie,1,Jul2015-Jul2015,42033,7.94
30364,Haikyuu!! Movie 2: Shousha to Haisha,608,Movie,1,Sep2015-Sep2015,37006,7.94
11239,Hidamari Sketch x Honeycomb,609,TV,12,Oct2012-Dec2012,18700,7.94
